security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
TTC,Consumer Discretionary,Tools - Handheld,0.65,,,,54,15__0,15,0.0,16911.0,23494.5,46901.0,65170.1,66997.01,67179.7,67197.97
TTWO,Consumer Discretionary,Gaming,0.65,315000.0,4. p999_trade_value,4.0,3765,35__0,35,0.0,15280.0,25074.0,110000.0,291950.12,543656.73,585733.77,589941.48
UA,Consumer Discretionary,Textile - Apparel,0.65,8700.0,1. p999999_trade_value,1.0,3,5__0,5,0.0,8640.0,8670.0,8694.0,8699.4,8699.94,8699.99,8700.0
UAA,Consumer Discretionary,Textile - Apparel,0.65,40000.0,7. p90_trade_value,6.0,59,20__2,20,2.0,31120.0,51095.2,210721.0,255117.1,259556.71,260000.67,260045.07
UTI,Consumer Discretionary,Schools,0.65,38592.0,7. p90_trade_value,2.0,13,10__0,10,0.0,38373.6,43637.2,49691.44,51053.64,51189.86,51203.49,51204.85
VAC,Consumer Discretionary,Leisure and Recreation Services,0.65,670000.0,1. p999999_trade_value,1.0,32,15__1,15,1.0,15679.8,121475.0,534995.0,656499.5,668649.95,669865.0,669986.5
VFC,Consumer Discretionary,Textile - Apparel,0.65,1005400.0,4. p999_trade_value,2.0,1559,30__1,30,1.0,23067.0,60880.4,277706.64,908921.8,1009283.32,1009928.33,1009992.83
VIK,Consumer Discretionary,Leisure and Recreation Services,0.65,320000.0,1. p999999_trade_value,1.0,83,20__2,20,2.0,49600.0,119549.2,205200.0,308520.0,318852.0,319885.2,319988.52
VIRC,Consumer Discretionary,Furniture,0.65,,,,9,10__0,10,0.0,9620.0,9760.0,9872.0,9897.2,9899.72,9899.97,9900.0
WBD,Consumer Discretionary,Broadcast Radio and Television,0.65,,,,847,30__0,30,0.0,14980.8,25301.4,72713.0,1427268.0,2943976.8,3095647.68,3110814.77
WH,Consumer Discretionary,Hotels and Motels,0.65,8500.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,8450.0,8475.0,8495.0,8499.5,8499.95,8500.0,8500.0
WHR,Consumer Discretionary,Household Appliances,0.65,,,,526,25__0,25,0.0,14780.0,23887.5,161010.0,335062.5,357506.25,359750.63,359975.06
WMG,Consumer Discretionary,Film and Television Production and Distribution,0.65,,,,14,10__0,10,0.0,10046.5,12747.0,15669.4,16326.94,16392.69,16399.27,16399.93
WOW,Consumer Discretionary,Cable Television,0.65,,,,1,0__2,0,2.0,3245.0,3245.0,3245.0,3245.0,3245.0,3245.0,3245.0
WWW,Consumer Discretionary,Shoes and Retail Apparel ,0.65,9735.0,8. p75_trade_value,32.0,128,20__2,20,2.0,25800.0,79048.0,180484.8,286253.52,298625.35,299862.54,299986.25
WYNN,Consumer Discretionary,Gaming,0.65,,,,4070,35__2,35,2.0,17382.9,29000.0,86887.5,332758.0,892171.5,989217.15,998921.71
XPOF,Consumer Discretionary,Leisure and Recreation Services,0.65,,,,18,15__0,15,0.0,20447.4,33517.1,92265.02,105483.3,106805.13,106937.31,106950.53
YETI,Consumer Discretionary,Leisure and Recreation Products,0.65,,,,201,25__0,25,0.0,18750.0,34800.0,212995.0,345484.0,363489.4,365289.94,365469.99
