security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY240927P00093000,SONY,P,93.0,2024-09-27,209,0,322,1.45,1725461262986000000,67,9715.0,2024-09-04,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,94.5,95.16,93.96,94.46,17,3.9874428049358013,20,3,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY240927P00093000,SONY,P,93.0,2024-09-27,209,0,300,1.45,1725459053305000000,47,6814.999999999999,2024-09-04,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,94.5,95.16,93.96,94.46,34,3.8334658601706924,20,5,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY240927P00093000,SONY,P,93.0,2024-09-27,209,0,308,1.5,1725459081587000000,50,7500.0,2024-09-04,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,94.5,95.16,93.96,94.46,28,3.8750612633917,20,4,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY240920C00095000,SONY,C,95.0,2024-09-20,231,0,301,0.65,1726149033222000000,200,13000.0,2024-09-12,3000.0,30,True,Single Leg Floor Trade,Consumer Discretionary,Audio Video Production,93.12,93.71,92.8584,93.62,14,4.113943352306837,20,2,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY240927P00090000,SONY,P,90.0,2024-09-27,227,0,323,0.69,1726497799365000000,99,6830.999999999999,2024-09-16,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,93.35,93.786,92.68,93.11,32,3.8344842853348053,20,5,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY241011C00095000,SONY,C,95.0,2024-10-11,209,0,308,1.4,1726774309400000000,180,25199.999999999996,2024-09-19,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,92.74,93.565,92.62,93.23,6,4.401400540781544,20,1,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY241011C00095000,SONY,C,95.0,2024-10-11,209,0,308,1.55,1726839184040000000,154,23870.0,2024-09-20,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,93.94,93.96,92.92,93.09,7,4.3778524190067545,20,1,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY241018C00100000,SONY,C,100.0,2024-10-18,209,0,302,1.3,1727357899716000000,59,7670.0,2024-09-26,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,97.63,98.74,97.42,98.65,27,3.884795363948981,20,4,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY241018C00100000,SONY,C,100.0,2024-10-18,209,0,308,0.95,1727703656012000000,182,17290.0,2024-09-30,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,96.9,97.0,96.0675,96.57,9,4.237794993273923,20,2,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY241018C00100000,SONY,C,100.0,2024-10-18,227,0,304,0.9,1727703674280000000,563,50670.0,2024-09-30,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,96.9,97.0,96.0675,96.57,4,4.704750904290671,20,1,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY241025C00095000,SONY,C,95.0,2024-10-25,209,0,308,1.95,1727985196411000000,45,8775.0,2024-10-03,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,93.99,94.6,93.76,94.0,22,3.943247125137862,20,3,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY241025C00095000,SONY,C,95.0,2024-10-25,209,0,308,1.95,1727985196411000000,45,8775.0,2024-10-03,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,93.99,94.6,93.76,94.0,21,3.943247125137862,20,3,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY241115C00018500,SONY,C,18.5,2024-11-15,227,0,319,0.57,1729268529192000000,499,28442.999999999996,2024-10-18,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,18.11,18.24,18.08,18.22,5,4.453975401295882,20,1,1,1,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY241115P00017000,SONY,P,17.0,2024-11-15,209,0,308,0.3,1729603803702000000,303,9090.0,2024-10-22,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,17.9,17.94,17.82,17.89,20,3.9585638832219674,20,3,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY241115C00019000,SONY,C,19.0,2024-11-15,231,0,301,0.3,1731010482078000000,2000,60000.0,2024-11-07,3000.0,30,True,Single Leg Floor Trade,Consumer Discretionary,Audio Video Production,18.2,18.34,18.12,18.27,3,4.778151250383644,20,1,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,5. p99_trade_value,78650.0,78650.0,O:SONY241115C00019000,SONY,C,19.0,2024-11-15,231,0,301,0.25,1731006909740000000,3146,78650.0,2024-11-07,3000.0,30,True,Single Leg Floor Trade,Consumer Discretionary,Audio Video Production,18.2,18.34,18.12,18.27,2,4.8956987269593055,20,1,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,1. p999999_trade_value,94380.0,94380.0,O:SONY241115C00019000,SONY,C,19.0,2024-11-15,231,0,301,0.3,1731006909740000000,3146,94380.0,2024-11-07,3000.0,30,True,Single Leg Floor Trade,Consumer Discretionary,Audio Video Production,18.2,18.34,18.12,18.27,1,4.974879973006931,20,1,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY241227C00022000,SONY,C,22.0,2024-12-27,227,0,300,0.34,1734460041305000000,200,6800.0,2024-12-17,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,21.8,21.98,21.7,21.73,35,3.832508912706236,20,5,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250110C00022000,SONY,C,22.0,2025-01-10,235,0,301,0.09,1735832697596000000,1099,9891.0,2025-01-02,3000.0,30,True,Multi Leg floor trade,Consumer Discretionary,Audio Video Production,21.27,21.33,21.02,21.09,16,3.9952402018628153,20,2,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY250117C00022000,SONY,C,22.0,2025-01-17,235,0,301,0.12,1735832697596000000,1099,13188.0,2025-01-02,3000.0,30,True,Multi Leg floor trade,Consumer Discretionary,Audio Video Production,21.27,21.33,21.02,21.09,13,4.120178938471115,20,2,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250221C00025000,SONY,C,25.0,2025-02-21,209,0,300,0.15,1739890159772000000,473,7095.0,2025-02-18,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,24.775,24.88,24.41,24.52,31,3.850952399793493,20,4,1,1,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250425C00026000,SONY,C,26.0,2025-04-25,209,0,316,0.5,1743438364591000000,144,7200.0,2025-03-31,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,25.045,25.44,24.97,25.39,29,3.8573324964312685,20,4,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250411C00022500,SONY,C,22.5,2025-04-11,209,0,320,0.4,1744120320080000000,200,8000.0,2025-04-08,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,22.3,22.49,21.13,21.32,25,3.9030899869919438,20,4,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250417C00025000,SONY,C,25.0,2025-04-17,209,0,325,0.15,1744222146483000000,433,6495.0,2025-04-09,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,21.31,23.135,21.0942,22.97,36,3.812579155409047,20,5,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250425C00024500,SONY,C,24.5,2025-04-25,227,0,323,0.18,1744832782628000000,399,7181.999999999999,2025-04-16,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,23.55,23.605,23.1505,23.36,30,3.8562454007900544,20,4,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY250425C00024500,SONY,C,24.5,2025-04-25,227,0,323,0.36,1744897726605000000,400,14400.0,2025-04-17,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,24.0,24.26,23.92,24.01,12,4.158362492095249,20,2,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250502C00026000,SONY,C,26.0,2025-05-02,209,0,308,0.3,1745851684627000000,278,8340.0,2025-04-28,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,24.74,25.45,24.69,25.28,24,3.921166050637739,20,3,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY250502C00026000,SONY,C,26.0,2025-05-02,209,0,308,0.3,1745851681636000000,378,11340.0,2025-04-28,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,24.74,25.45,24.69,25.28,15,4.054613054556888,20,2,1,0,0,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250516C00027000,SONY,C,27.0,2025-05-16,209,0,316,0.35,1745856438774000000,277,9694.999999999998,2025-04-28,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,24.74,25.45,24.69,25.28,18,3.9865478134147243,20,3,0,0,0,1
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,7. p90_trade_value,11340.0,17290.0,O:SONY250516P00025000,SONY,P,25.0,2025-05-16,209,0,319,0.6,1746037073831000000,263,15779.999999999998,2025-04-30,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,25.7,26.08,25.275,26.0,10,4.198106998873402,20,2,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,6. p95_trade_value,20655.0,60000.0,O:SONY250516P00025000,SONY,P,25.0,2025-05-16,227,0,323,0.85,1746020421802000000,243,20655.0,2025-04-30,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,25.7,26.08,25.275,26.0,8,4.315025199312605,20,1,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250516P00025000,SONY,P,25.0,2025-05-16,227,0,309,0.79,1746465068262000000,100,7900.0,2025-05-05,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,25.2,25.36,25.14,25.24,26,3.8976270912904414,20,4,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250516P00025000,SONY,P,25.0,2025-05-16,227,0,309,0.84,1746540319963000000,100,8400.0,2025-05-06,3000.0,30,True,Single Leg Auction Non ISO,Consumer Discretionary,Audio Video Production,25.27,25.33,25.1,25.23,23,3.9242792860618816,20,3,1,1,1,0
SONY,Consumer Discretionary,Audio Video Production,20__0,20,0.0,8. p75_trade_value,6495.0,9891.0,O:SONY250620C00027000,SONY,C,27.0,2025-06-20,209,0,315,0.55,1748353318787000000,124,6820.0,2025-05-27,3000.0,30,True,Automatic Execution,Consumer Discretionary,Audio Video Production,26.02,26.5988,25.96,26.56,33,3.833784374656479,20,5,0,0,0,1
